invoice_id,branch,city,state,customer_type,gender,product_name,product_line,unit_price,quantity,vat,total,date,time,payment,cogs,gross_margin_pct,gross_income,rating,time_of_day,day_name,month_name,product_category
598-06-7312,"Banjara Hills",Hyderabad,Karnataka,Basic,Male,"Wrist Watch","Fashion accessories",91.35,1,23.6700,497.1500,"2026-11-21 09:43:54",15:42:00,Cash,364.21,4.761904716,23.6700,6.8,Afternoon,Saturday,November,Bad
598-47-9715,Powai,Mumbai,Telangana,Basic,Male,"USB Flash Drive","Electronic accessories",84.07,4,30.7100,1293.0400,"2026-05-12 14:04:03",16:54:00,Ewallet,472.45,4.761904716,61.5800,7.4,Evening,Tuesday,May,Good
600-38-9738,"Hitech City",Hyderabad,Telangana,Prime,Male,"Travel Backpack","Sports and travel",71.92,9,32.7600,688.1400,"2026-11-06 11:42:01",15:05:00,"Credit card",655.37,4.761904716,32.7600,4.3,Afternoon,Friday,November,Good
602-16-6955,"Connaught Place",Delhi,Maharashtra,Basic,Female,"Travel Backpack","Sports and travel",76.60,25,117.9600,3567.2700,"2026-11-21 23:41:49",18:10:00,Ewallet,1396.04,4.761904716,169.8800,6.0,Evening,Saturday,November,Good
602-80-9671,Rohini,Delhi,Delhi,Prime,Female,"Table Lamp","Home and lifestyle",15.95,18,16.4300,496.8100,"2026-04-08 08:56:30",17:15:00,UPI,252.76,4.761904716,23.6600,5.1,Evening,Wednesday,April,Bad
603-07-0961,Powai,Mumbai,Maharashtra,Basic,Male,"Wireless Mouse","Electronic accessories",74.79,4,18.2300,431.7900,"2026-01-23 04:37:04",11:34:00,"Credit Card",280.46,4.761904716,20.5600,8.0,Morning,Friday,January,Good
604-70-6476,Bandra,Mumbai,Telangana,Basic,Male,"Wrist Watch","Fashion accessories",17.94,27,30.2100,634.5600,"2026-10-11 07:15:52",14:04:00,"Credit Card",357.63,4.761904716,30.2100,6.8,Afternoon,Sunday,October,Bad
605-03-2706,Whitefield,Bangalore,Delhi,Prime,Female,Sunscreen,"Health and beauty",15.80,5,6.1800,246.9100,"2026-03-09 00:27:52",18:02:00,Cash,85.74,4.761904716,11.7500,9.5,Evening,Monday,March,Bad
605-72-4132,Gachibowli,Hyderabad,Maharashtra,Prime,Female,"Nescafe Coffee","Food and beverages",94.47,12,54.4200,1142.7100,"2026-07-17 15:26:42",15:12:00,Cash,1088.29,4.761904716,54.4200,9.1,Afternoon,Friday,July,Good
605-83-1050,Indiranagar,Bangalore,Delhi,Basic,Male,"Leather Wallet","Fashion accessories",27.18,2,5.6300,170.4400,"2026-08-06 01:16:44",16:26:00,UPI,78.28,4.761904716,8.1100,4.3,Evening,Thursday,August,Bad
606-80-4905,Andheri,Mumbai,Telangana,Prime,Female,Football,"Sports and travel",19.15,9,10.4800,178.4700,"2026-06-23 05:17:32",10:01:00,"Credit Card",161.43,4.761904716,8.5000,6.8,Morning,Tuesday,June,Bad
607-65-2441,Baner,Pune,Telangana,Basic,Male,"Body Lotion","Health and beauty",81.95,14,47.7900,1003.6500,"2026-09-04 17:02:38",12:39:00,"Credit card",1180.08,4.761904716,47.7900,6.0,Afternoon,Friday,September,Good
607-76-6216,Hinjawadi,Pune,Delhi,Basic,Female,"Baseball Cap","Fashion accessories",92.49,9,35.0700,1402.2000,"2026-07-12 12:12:11",16:35:00,Cash,665.93,4.761904716,66.8200,8.6,Evening,Sunday,July,Good
608-04-3797,Powai,Mumbai,Maharashtra,Elite,Female,"Face Wash","Health and beauty",25.32,15,23.9900,959.6500,"2026-12-17 06:27:59",20:24:00,"Credit Card",369.17,4.761904716,45.6800,8.7,Evening,Thursday,December,Bad
608-05-3804,Bandra,Mumbai,Delhi,Prime,Male,"Mechanical Keyboard","Electronic accessories",39.75,1,4.7300,198.7100,"2026-06-21 13:02:05",20:19:00,"Credit Card",55.84,4.761904716,9.4800,7.3,Evening,Sunday,June,Bad
608-27-6295,Saket,Delhi,Karnataka,Prime,Male,"Wireless Mouse","Electronic accessories",52.89,6,23.8700,1005.4300,"2026-04-22 21:27:56",17:34:00,UPI,367.36,4.761904716,47.8700,8.0,Evening,Wednesday,April,Good
608-96-3517,Whitefield,Bangalore,Telangana,Basic,Female,Sunglasses,"Fashion accessories",91.54,6,37.9600,1518.2300,"2026-07-23 02:32:01",19:20:00,UPI,527.27,4.761904716,72.2700,4.8,Evening,Thursday,July,Good
609-81-8548,Saket,Delhi,Maharashtra,Elite,Female,"Storage Basket","Home and lifestyle",37.44,14,34.5900,726.4900,"2026-11-08 22:56:50",13:55:00,UPI,409.40,4.761904716,34.5900,5.9,Afternoon,Sunday,November,Bad
610-46-4100,Rohini,Delhi,Delhi,Basic,Male,Shampoo,"Health and beauty",28.95,14,30.9900,936.6900,"2026-03-21 05:11:53",20:31:00,UPI,366.55,4.761904716,44.6200,6.0,Evening,Saturday,March,Bad
612-36-5536,Andheri,Mumbai,Delhi,Elite,Male,"Lay's Chips","Food and beverages",80.96,14,76.8800,1307.8900,"2026-06-07 12:14:20",11:12:00,"Credit Card",909.94,4.761904716,62.3000,7.4,Morning,Sunday,June,Good
613-59-9758,Kharadi,Pune,Maharashtra,Basic,Female,"Gym Bag","Sports and travel",14.36,13,6.7400,141.3800,"2026-04-03 17:45:27",14:28:00,Cash,166.24,4.761904716,6.7400,5.4,Afternoon,Friday,April,Bad
616-24-2851,Hinjawadi,Pune,Maharashtra,Prime,Female,"Baseball Cap","Fashion accessories",17.87,7,5.2700,146.5200,"2026-12-09 11:14:43",14:42:00,Ewallet,130.28,4.761904716,6.9800,6.5,Afternoon,Wednesday,December,Bad
616-87-0016,Andheri,Mumbai,Karnataka,Elite,Male,"Baseball Cap","Fashion accessories",95.54,10,62.6100,1314.5500,"2026-07-13 05:50:28",14:36:00,"Credit card",963.05,4.761904716,62.6100,9.6,Afternoon,Monday,July,Good
617-15-4209,Rohini,Delhi,Karnataka,Elite,Male,"Lip Balm","Health and beauty",15.37,2,2.8700,87.0100,"2026-08-18 09:46:34",19:47:00,Cash,44.27,4.761904716,4.1400,7.2,Evening,Tuesday,August,Bad
618-34-8551,Andheri,Mumbai,Karnataka,Elite,Female,"Gym Bag","Sports and travel",93.18,2,12.1100,366.3000,"2026-02-26 13:10:42",18:41:00,"Credit card",186.36,4.761904716,17.4400,8.5,Evening,Thursday,February,Bad
620-02-2046,Baner,Pune,Telangana,Elite,Male,Bedsheet,"Home and lifestyle",69.40,5,14.8500,448.9800,"2026-04-14 18:24:11",19:48:00,Ewallet,366.59,4.761904716,21.4100,9.0,Evening,Tuesday,April,Bad
622-20-1945,Hinjawadi,Pune,Maharashtra,Elite,Female,"Body Lotion","Health and beauty",39.42,1,3.7800,105.0400,"2026-12-26 15:03:20",15:08:00,Cash,71.85,4.761904716,4.9900,8.4,Afternoon,Saturday,December,Bad
624-01-8356,Hinjawadi,Pune,Telangana,Basic,Female,Bedsheet,"Home and lifestyle",49.01,17,29.8900,508.1200,"2026-03-07 00:25:53",10:44:00,Cash,567.36,4.761904716,24.1800,4.2,Morning,Saturday,March,Good
626-43-7888,Powai,Mumbai,Karnataka,Elite,Female,"Wrist Watch","Fashion accessories",60.41,12,45.2400,1256.2800,"2026-07-20 16:41:47",12:23:00,Ewallet,695.93,4.761904716,59.8300,9.6,Afternoon,Monday,July,Good
627-95-3243,Hinjawadi,Pune,Telangana,Prime,Female,"Coffee Mug","Home and lifestyle",77.68,16,51.6000,1083.6600,"2026-10-30 01:20:57",13:21:00,Cash,1274.14,4.761904716,51.6000,9.8,Afternoon,Friday,October,Good
628-34-3388,Indiranagar,Bangalore,Maharashtra,Basic,Male,Handbag,"Fashion accessories",27.38,35,61.3200,1853.8400,"2026-10-18 19:22:04",20:54:00,UPI,654.95,4.761904716,88.3200,7.9,Evening,Sunday,October,Bad
628-90-8624,Rohini,Delhi,Maharashtra,Basic,Male,Shampoo,"Health and beauty",82.58,14,77.3000,1623.1900,"2026-08-26 19:50:47",14:41:00,UPI,1189.15,4.761904716,77.3000,5.0,Afternoon,Wednesday,August,Good
629-42-4133,Andheri,Mumbai,Maharashtra,Elite,Male,"Lip Balm","Health and beauty",21.80,15,20.5000,620.0600,"2026-03-09 10:46:16",19:24:00,Cash,315.46,4.761904716,29.5400,8.3,Evening,Monday,March,Bad
630-74-5166,Baner,Pune,Karnataka,Basic,Male,"Travel Backpack","Sports and travel",62.13,17,44.1400,1334.6200,"2026-09-08 02:02:03",20:19:00,Cash,1089.70,4.761904716,63.5500,7.4,Evening,Tuesday,September,Good
631-34-1880,Koramangala,Bangalore,Delhi,Elite,Male,"Oreo Biscuits","Food and beverages",24.31,3,7.3800,223.0800,"2026-05-14 13:42:46",19:09:00,UPI,102.46,4.761904716,10.6300,4.3,Evening,Thursday,May,Bad
631-41-3108,Saket,Delhi,Karnataka,Basic,Male,"Table Lamp","Home and lifestyle",46.33,12,38.4100,806.7900,"2026-10-05 02:14:13",13:23:00,UPI,591.06,4.761904716,38.4200,7.4,Afternoon,Monday,October,Good
632-32-4574,Andheri,Mumbai,Delhi,Prime,Male,"Yoga Mat","Sports and travel",75.92,10,59.4100,1247.6200,"2026-03-08 15:05:23",14:14:00,Cash,703.10,4.761904716,59.4100,5.5,Afternoon,Sunday,March,Good
632-90-0281,Indiranagar,Bangalore,Maharashtra,Elite,Female,"Baseball Cap","Fashion accessories",37.55,14,38.9400,1556.9900,"2026-08-07 02:34:22",20:01:00,UPI,540.72,4.761904716,74.1600,9.3,Evening,Friday,August,Good
633-09-3463,Andheri,Mumbai,Maharashtra,Elite,Female,"Bluetooth Speaker","Electronic accessories",47.65,5,13.3900,280.9800,"2026-09-28 09:04:36",12:58:00,"Credit Card",205.85,4.761904716,13.3900,7.5,Afternoon,Monday,September,Bad
633-44-8566,Rohini,Delhi,Karnataka,Basic,Male,"Oreo Biscuits","Food and beverages",49.38,10,32.3600,978.3800,"2026-09-02 05:18:18",20:35:00,UPI,497.75,4.761904716,46.6000,7.3,Evening,Wednesday,September,Good
633-91-1052,Kharadi,Pune,Maharashtra,Elite,Female,"Storage Basket","Home and lifestyle",12.03,2,0.9700,20.4700,"2026-02-03 19:06:16",15:51:00,Cash,24.06,4.761904716,0.9700,5.1,Afternoon,Tuesday,February,Bad
634-97-8956,"Banjara Hills",Hyderabad,Telangana,Prime,Male,"Tropicana Juice","Food and beverages",32.90,5,7.1000,214.9000,"2026-09-15 03:14:34",17:27:00,"Credit card",142.13,4.761904716,10.2200,9.1,Evening,Tuesday,September,Bad
635-28-5728,Rohini,Delhi,Karnataka,Basic,Male,"Lip Balm","Health and beauty",56.00,7,20.4500,618.1800,"2026-07-25 09:40:23",19:33:00,UPI,241.92,4.761904716,29.4600,4.8,Evening,Saturday,July,Bad
635-40-6220,"Banjara Hills",Hyderabad,Delhi,Basic,Male,"Face Wash","Health and beauty",89.60,16,78.6600,1338.2900,"2026-05-01 10:36:09",11:28:00,Ewallet,1573.53,4.761904716,63.7300,6.6,Morning,Friday,May,Good
636-17-0325,Whitefield,Bangalore,Maharashtra,Elite,Male,"Body Lotion","Health and beauty",62.57,8,42.4200,1281.3600,"2026-03-21 18:23:29",18:37:00,UPI,452.70,4.761904716,61.0200,9.5,Evening,Saturday,March,Bad
636-48-8204,"Banjara Hills",Hyderabad,Karnataka,Prime,Male,"Power Bank","Electronic accessories",34.56,4,7.5000,177.6700,"2026-03-06 14:00:56",11:15:00,Ewallet,150.02,4.761904716,8.4500,7.0,Morning,Friday,March,Bad
636-98-3364,"Hitech City",Hyderabad,Maharashtra,Basic,Female,"USB Flash Drive","Electronic accessories",26.26,4,7.1900,151.0900,"2026-05-23 04:46:36",12:36:00,Ewallet,110.68,4.761904716,7.1900,8.0,Afternoon,Saturday,May,Bad
638-60-7125,"Banjara Hills",Hyderabad,Karnataka,Prime,Female,"Mechanical Keyboard","Electronic accessories",99.56,31,151.8700,4592.6000,"2026-10-28 12:36:57",17:03:00,"Credit card",3037.46,4.761904716,218.7100,8.5,Evening,Wednesday,October,Good
639-76-1242,Hinjawadi,Pune,Karnataka,Prime,Male,Coca-Cola,"Food and beverages",40.52,6,9.8500,206.7800,"2026-02-26 04:42:38",15:19:00,Cash,243.12,4.761904716,9.8500,4.5,Afternoon,Thursday,February,Bad
640-48-5028,Kharadi,Pune,Maharashtra,Prime,Female,Bedsheet,"Home and lifestyle",88.39,13,46.3900,974.2800,"2026-07-08 23:57:44",12:40:00,Cash,1145.53,4.761904716,46.4000,6.3,Afternoon,Wednesday,July,Good
640-49-2076,Kharadi,Pune,Delhi,Prime,Male,"Yoga Mat","Sports and travel",83.78,11,38.1300,800.8700,"2026-06-10 04:53:16",14:49:00,Cash,941.64,4.761904716,38.1300,5.1,Afternoon,Wednesday,June,Good
641-43-2399,Koramangala,Bangalore,Karnataka,Prime,Male,"Wall Clock","Home and lifestyle",25.55,8,13.7800,416.5200,"2026-09-13 21:12:31",20:23:00,Ewallet,147.17,4.761904716,19.8400,5.7,Evening,Sunday,September,Bad
641-51-2661,"Hitech City",Hyderabad,Delhi,Elite,Female,"Nescafe Coffee","Food and beverages",87.10,13,50.4200,1058.7000,"2026-04-28 22:58:30",14:45:00,"Credit card",1008.29,4.761904716,50.4200,9.9,Afternoon,Tuesday,April,Good
641-62-7288,Rohini,Delhi,Telangana,Elite,Male,Bedsheet,"Home and lifestyle",99.92,11,71.0200,1491.4400,"2026-10-27 05:38:53",13:33:00,UPI,1092.62,4.761904716,71.0200,7.1,Afternoon,Tuesday,October,Good
641-96-3695,Indiranagar,Bangalore,Karnataka,Elite,Female,"Wrist Watch","Fashion accessories",43.46,11,37.8700,1513.7000,"2026-09-18 20:32:30",17:55:00,UPI,525.69,4.761904716,72.1100,8.5,Evening,Friday,September,Bad
642-30-6693,Saket,Delhi,Karnataka,Elite,Female,"Gym Bag","Sports and travel",54.51,8,27.6400,580.3700,"2026-02-21 03:27:26",13:54:00,UPI,327.06,4.761904716,27.6400,7.8,Afternoon,Saturday,February,Good
642-32-2990,Bandra,Mumbai,Maharashtra,Elite,Female,Coca-Cola,"Food and beverages",10.96,17,10.7100,324.1900,"2026-04-18 00:48:55",20:48:00,"Credit Card",126.87,4.761904716,15.4300,6.0,Evening,Saturday,April,Bad
642-61-4706,"Banjara Hills",Hyderabad,Karnataka,Elite,Male,Coca-Cola,"Food and beverages",93.40,2,10.8200,326.9800,"2026-04-16 08:22:41",16:34:00,Cash,216.25,4.761904716,15.5800,5.5,Evening,Thursday,April,Bad
643-38-7867,Andheri,Mumbai,Karnataka,Basic,Male,Bedsheet,"Home and lifestyle",97.94,1,11.6000,197.3500,"2026-11-16 07:50:44",11:44:00,"Credit Card",178.50,4.761904716,9.4000,6.9,Morning,Monday,November,Bad
645-44-1170,Andheri,Mumbai,Karnataka,Elite,Male,"Coffee Mug","Home and lifestyle",58.07,12,44.1600,1335.4500,"2026-01-04 01:39:55",20:07:00,"Credit Card",522.63,4.761904716,63.6000,4.3,Evening,Sunday,January,Good
645-78-8093,Rohini,Delhi,Maharashtra,Basic,Female,"Cricket Bat","Sports and travel",93.14,3,18.2100,551.0100,"2026-04-26 09:01:49",18:09:00,Ewallet,215.64,4.761904716,26.2700,4.1,Evening,Sunday,April,Bad
647-50-1224,Baner,Pune,Telangana,Basic,Female,Handbag,"Fashion accessories",29.42,25,28.2200,1129.0200,"2026-12-06 12:35:13",16:23:00,Cash,536.18,4.761904716,53.7500,8.9,Evening,Sunday,December,Bad
648-83-1321,Indiranagar,Bangalore,Karnataka,Elite,Male,"Storage Basket","Home and lifestyle",63.56,25,108.4200,3278.7300,"2026-10-31 13:52:53",17:59:00,Cash,1158.38,4.761904716,156.1300,4.3,Evening,Saturday,October,Good
648-94-3045,"Hitech City",Hyderabad,Maharashtra,Prime,Male,"Face Wash","Health and beauty",58.95,23,64.7000,1358.7800,"2026-05-27 06:27:58",14:27:00,Ewallet,1294.08,4.761904716,64.7000,8.1,Afternoon,Wednesday,May,Good
649-11-3678,Bandra,Mumbai,Delhi,Basic,Female,"Tropicana Juice","Food and beverages",22.93,14,20.9200,632.8100,"2026-02-22 21:55:30",20:26:00,"Credit Card",247.64,4.761904716,30.1300,5.5,Evening,Sunday,February,Bad
649-29-6775,"Banjara Hills",Hyderabad,Karnataka,Prime,Male,"Baseball Cap","Fashion accessories",33.52,1,1.6760,35.1960,"2026-02-19 22:22:50",15:31:00,Cash,33.52,4.761904716,1.6760,6.7,Afternoon,Thursday,February,Bad
650-98-6268,Rohini,Delhi,Telangana,Prime,Female,"Tropicana Juice","Food and beverages",20.87,4,6.1200,128.6100,"2026-04-05 11:54:21",13:53:00,"Credit card",72.48,4.761904716,6.1200,8.0,Afternoon,Sunday,April,Bad
651-61-0874,Gachibowli,Hyderabad,Telangana,Basic,Male,"Coffee Mug","Home and lifestyle",46.22,6,13.3100,402.5400,"2026-09-15 00:47:07",20:04:00,"Credit card",266.23,4.761904716,19.1600,6.2,Evening,Tuesday,September,Bad
651-88-7328,Saket,Delhi,Maharashtra,Elite,Female,"Baseball Cap","Fashion accessories",65.74,9,38.4600,1068.0700,"2026-01-19 03:46:10",13:55:00,UPI,591.66,4.761904716,50.8600,7.7,Afternoon,Monday,January,Good
651-96-5970,Indiranagar,Bangalore,Maharashtra,Elite,Male,"Leather Wallet","Fashion accessories",46.41,1,4.8100,145.5200,"2026-08-19 16:33:13",20:06:00,"Credit card",66.83,4.761904716,6.9200,4.0,Evening,Wednesday,August,Bad
652-43-6591,Saket,Delhi,Telangana,Basic,Female,"Baseball Cap","Fashion accessories",97.29,12,72.8500,2023.2400,"2026-07-21 16:35:50",13:18:00,"Credit card",1120.78,4.761904716,96.3600,6.2,Afternoon,Tuesday,July,Good
652-49-6720,Baner,Pune,Delhi,Elite,Female,"Wireless Mouse","Electronic accessories",60.95,2,9.4100,160.1400,"2026-10-20 22:21:57",11:40:00,Cash,232.44,4.761904716,7.6300,8.0,Morning,Tuesday,October,Bad
655-07-2265,"Connaught Place",Delhi,Karnataka,Basic,Male,"Wireless Mouse","Electronic accessories",78.31,4,22.9800,967.6500,"2026-04-04 11:34:27",16:38:00,UPI,271.96,4.761904716,46.0800,7.9,Evening,Saturday,April,Bad
655-85-5130,Powai,Mumbai,Karnataka,Elite,Female,"Leather Wallet","Fashion accessories",38.30,6,14.3400,573.4800,"2026-08-24 18:37:03",19:22:00,"Credit Card",220.61,4.761904716,27.3100,5.7,Evening,Monday,August,Bad
656-16-1063,"Connaught Place",Delhi,Delhi,Prime,Male,"Yoga Mat","Sports and travel",46.42,5,16.5000,346.4400,"2026-12-11 09:33:59",13:24:00,UPI,253.80,4.761904716,16.5000,4.4,Afternoon,Friday,December,Bad
656-95-9349,"Hitech City",Hyderabad,Delhi,Basic,Female,Sunscreen,"Health and beauty",68.93,7,24.1255,542.7200,"2026-02-27 14:12:22",11:03:00,"Credit card",482.51,4.761904716,25.8400,4.6,Morning,Friday,February,Good
658-66-3967,Indiranagar,Bangalore,Delhi,Elite,Male,Sunscreen,"Health and beauty",53.19,13,48.9600,1028.2000,"2026-06-27 15:49:14",15:42:00,UPI,523.10,4.761904716,48.9600,5.0,Afternoon,Saturday,June,Good
659-36-1684,Koramangala,Bangalore,Telangana,Elite,Male,"Cricket Bat","Sports and travel",57.12,16,68.2200,1432.3300,"2026-11-01 04:44:07",12:02:00,UPI,728.70,4.761904716,68.2200,6.5,Afternoon,Sunday,November,Good
659-65-8956,Rohini,Delhi,Maharashtra,Prime,Male,"Baseball Cap","Fashion accessories",51.36,1,4.7100,98.5000,"2026-06-25 19:35:17",15:26:00,UPI,72.15,4.761904716,4.7100,5.2,Afternoon,Thursday,June,Bad
660-29-7083,Baner,Pune,Delhi,Prime,Male,"Power Bank","Electronic accessories",55.87,14,32.5800,952.7400,"2026-08-21 17:33:21",15:01:00,Cash,804.53,4.761904716,45.3700,7.0,Afternoon,Friday,August,Good
662-47-5456,Gachibowli,Hyderabad,Telangana,Elite,Male,"Baseball Cap","Fashion accessories",35.19,42,70.1400,2121.2400,"2026-10-01 13:16:08",19:06:00,"Credit card",1402.95,4.761904716,101.0000,8.4,Evening,Thursday,October,Good
662-72-2873,Whitefield,Bangalore,Maharashtra,Basic,Female,"Oreo Biscuits","Food and beverages",40.94,7,21.2300,445.6800,"2026-07-08 22:06:22",13:58:00,UPI,294.77,4.761904716,21.2300,9.9,Afternoon,Wednesday,July,Bad
663-86-9076,Whitefield,Bangalore,Telangana,Elite,Female,Coca-Cola,"Food and beverages",68.54,10,47.3800,994.8700,"2026-01-22 12:36:00",15:57:00,UPI,657.98,4.761904716,47.3800,8.5,Afternoon,Thursday,January,Good
664-14-2882,Bandra,Mumbai,Karnataka,Elite,Female,"Storage Basket","Home and lifestyle",10.53,21,14.2600,299.4700,"2026-06-14 16:26:45",14:43:00,"Credit card",168.79,4.761904716,14.2600,5.8,Afternoon,Sunday,June,Bad
665-32-9167,"Banjara Hills",Hyderabad,Delhi,Prime,Female,Shampoo,"Health and beauty",36.26,2,3.6260,145.0300,"2026-01-26 07:04:22",17:15:00,"Credit card",72.52,4.761904716,6.9000,7.2,Evening,Monday,January,Bad
665-63-9737,Indiranagar,Bangalore,Delhi,Basic,Male,Sunglasses,"Fashion accessories",52.42,3,13.1200,396.3700,"2026-04-07 10:22:09",17:36:00,UPI,182.05,4.761904716,18.8600,7.5,Evening,Tuesday,April,Bad
667-23-5919,Powai,Mumbai,Maharashtra,Prime,Female,Handbag,"Fashion accessories",96.70,10,57.4100,1594.1300,"2026-05-16 13:21:40",12:52:00,Ewallet,679.28,4.761904716,75.9300,7.0,Afternoon,Saturday,May,Good
667-92-0055,Rohini,Delhi,Telangana,Prime,Male,"Body Lotion","Health and beauty",99.83,8,56.0700,1177.3500,"2026-09-03 16:32:18",15:02:00,UPI,862.54,4.761904716,56.0700,8.5,Afternoon,Thursday,September,Good
668-90-8900,Rohini,Delhi,Telangana,Prime,Female,"Storage Basket","Home and lifestyle",93.69,30,177.6300,5371.5600,"2026-06-06 01:58:46",18:44:00,"Credit card",2102.15,4.761904716,255.7900,4.5,Evening,Saturday,June,Good
669-54-1719,Hinjawadi,Pune,Karnataka,Basic,Male,"Power Bank","Electronic accessories",18.93,7,4.4900,131.1500,"2026-02-14 08:46:04",12:45:00,"Credit card",85.19,4.761904716,6.2400,7.1,Afternoon,Saturday,February,Bad
670-71-7306,Koramangala,Bangalore,Telangana,Prime,Male,"Yoga Mat","Sports and travel",44.63,9,27.1000,819.1300,"2026-06-17 04:46:18",20:08:00,UPI,376.21,4.761904716,39.0100,5.1,Evening,Wednesday,June,Bad
670-79-6321,"Hitech City",Hyderabad,Delhi,Prime,Female,"Table Lamp","Home and lifestyle",94.59,10,47.6800,1001.1400,"2026-08-14 11:45:20",15:27:00,"Credit card",953.47,4.761904716,47.6800,4.9,Afternoon,Friday,August,Good
672-51-8681,Powai,Mumbai,Maharashtra,Elite,Female,"Bluetooth Speaker","Electronic accessories",66.65,13,56.1500,1697.8400,"2026-08-07 12:24:34",18:19:00,"Credit Card",863.78,4.761904716,80.8600,7.6,Evening,Friday,August,Good
674-15-9296,Baner,Pune,Karnataka,Basic,Male,"Yoga Mat","Sports and travel",37.14,12,17.8200,374.2100,"2026-10-17 09:58:53",13:05:00,Ewallet,338.45,4.761904716,17.8200,5.0,Afternoon,Saturday,October,Bad
674-56-6360,"Connaught Place",Delhi,Maharashtra,Prime,Male,"Mechanical Keyboard","Electronic accessories",95.15,1,11.5700,338.5400,"2026-09-13 05:57:40",14:00:00,UPI,137.02,4.761904716,16.1400,8.4,Afternoon,Sunday,September,Bad
676-10-2200,Gachibowli,Hyderabad,Telangana,Prime,Male,Sunglasses,"Fashion accessories",53.78,1,3.5000,105.7000,"2026-02-22 23:25:56",20:13:00,Ewallet,53.78,4.761904716,5.0400,4.7,Evening,Sunday,February,Bad
676-39-6028,Baner,Pune,Karnataka,Prime,Female,"Mechanical Keyboard","Electronic accessories",64.44,10,23.8300,720.7200,"2026-06-13 07:33:41",17:04:00,Cash,452.66,4.761904716,34.3300,6.8,Evening,Saturday,June,Good
677-11-0152,Saket,Delhi,Delhi,Elite,Female,"Tropicana Juice","Food and beverages",93.26,14,75.7900,2291.8400,"2026-03-25 04:46:42",18:08:00,UPI,1165.97,4.761904716,109.1400,8.8,Evening,Wednesday,March,Good
678-79-0726,Baner,Pune,Maharashtra,Prime,Female,"Gym Bag","Sports and travel",90.63,9,38.2400,803.0800,"2026-04-23 22:44:10",15:28:00,Cash,944.23,4.761904716,38.2400,5.1,Afternoon,Thursday,April,Good
679-22-6530,Gachibowli,Hyderabad,Telangana,Prime,Female,"Travel Backpack","Sports and travel",40.62,4,7.4000,125.9200,"2026-10-23 04:59:01",10:01:00,"Credit card",148.05,4.761904716,5.9900,4.1,Morning,Friday,October,Bad
685-64-1609,Bandra,Mumbai,Maharashtra,Prime,Female,Sunglasses,"Fashion accessories",30.14,14,28.2100,783.4700,"2026-08-11 10:03:59",12:28:00,"Credit Card",434.02,4.761904716,37.3100,9.2,Afternoon,Tuesday,August,Bad
686-41-0932,"Hitech City",Hyderabad,Telangana,Elite,Female,"Wrist Watch","Fashion accessories",34.70,2,4.0100,160.6300,"2026-04-10 02:24:39",19:48:00,Ewallet,80.34,4.761904716,7.6500,8.2,Evening,Friday,April,Bad
